id,current_satisfaction_score,last_evaluation_satisfaction_score,number_projects,average_montly_hours,time_spent_at_company,promotion_in_last_5_years,department,salary
10854,72,90,3,193,3,0,IT,110000
10855,92,90,4,179,3,0,hr,61000
10865,58,90,3,151,3,0,sales,127000
10868,37,51,2,153,3,0,IT,187000
10871,10,94,6,309,4,0,technical,114000
10885,97,47,3,157,4,0,marketing,58000
10891,45,51,2,156,3,0,sales,126000
10901,90,96,2,258,2,0,sales,53000
10913,73,86,5,249,5,0,technical,74000
10919,53,63,5,159,4,0,sales,56000
10932,53,66,3,109,2,0,RandD,100000
10933,39,45,2,140,3,0,sales,129000
10942,90,85,3,253,3,0,sales,134000
10952,62,43,2,106,2,1,sales,189000
10959,90,66,4,160,2,0,support,111000
10960,96,90,4,201,3,0,sales,52000
10976,88,88,4,265,5,0,RandD,68000
10982,74,99,4,233,5,0,IT,74000
10993,58,96,5,143,2,0,sales,54000
11003,74,92,4,261,5,0,technical,117000
11018,94,91,3,163,3,0,support,142000
11032,76,64,4,234,2,0,sales,156000
11042,58,58,3,122,3,0,management,165000
11049,84,58,3,140,3,0,accounting,137000
11061,43,46,2,145,3,0,sales,61000
11066,90,65,3,254,2,0,support,222000
11083,98,50,3,251,3,0,technical,148000
11094,90,92,3,139,3,0,technical,54000
11101,58,96,3,202,2,0,technical,117000
11109,99,49,4,270,2,0,hr,51000
11116,87,88,5,231,6,0,sales,119000
11120,58,62,3,169,2,0,sales,142000
11130,63,98,4,175,2,0,sales,142000
11136,9,78,6,263,4,0,technical,51000
11146,64,60,3,265,4,0,sales,60000
11147,98,62,5,260,2,0,support,64000
11148,30,56,3,309,4,0,technical,69000
11154,52,75,4,266,3,0,marketing,108000
11158,43,63,3,156,3,0,sales,121000
11164,36,65,3,116,2,0,sales,58000
11171,98,76,4,221,3,0,technical,73000
11174,87,49,4,213,3,0,technical,50000
11184,10,95,7,301,4,0,sales,64000
11188,87,62,4,202,3,0,sales,206000
11197,51,85,4,186,2,0,product_mng,58000
11198,74,51,5,198,3,0,hr,60000
11211,40,52,2,147,3,0,product_mng,121000
11226,64,74,4,157,4,0,accounting,65000
11241,52,82,4,198,4,0,sales,71000
11245,90,51,4,214,2,0,sales,55000
11250,77,61,4,223,3,0,marketing,136000
11264,11,89,6,250,4,0,RandD,56000
11281,57,48,5,221,3,0,support,109000
11292,45,63,5,111,5,0,management,140000
11297,71,50,3,201,2,0,sales,52000
11307,92,51,4,167,3,0,IT,104000
11324,59,43,3,173,3,0,technical,60000
11338,63,48,4,180,4,0,management,216000
11352,56,75,4,141,3,0,sales,52000
11361,56,58,4,258,3,0,sales,137000
11371,44,49,2,145,3,0,sales,74000
11377,97,88,5,173,3,0,RandD,64000
11384,41,46,2,128,3,0,accounting,52000
11393,42,75,3,163,2,0,sales,54000
11400,39,56,2,142,3,0,accounting,67000
11404,39,58,3,152,3,0,accounting,55000
11417,78,59,5,236,3,0,technical,212000
11419,58,100,4,220,10,0,marketing,115000
11424,19,79,5,171,3,0,technical,63000
11438,42,50,5,286,4,0,sales,218000
11449,43,53,2,147,3,0,sales,139000
11459,18,86,6,264,3,0,technical,160000
11465,87,62,5,197,2,0,sales,53000
11475,58,88,3,157,4,1,technical,52000
11490,14,73,6,237,5,0,IT,130000
11503,18,99,4,160,5,0,accounting,62000
11513,96,95,5,189,2,0,technical,132000
11529,55,62,5,184,4,0,marketing,105000
11543,84,93,5,225,4,0,sales,176000
11556,11,85,6,308,5,0,sales,121000
11565,98,80,2,201,2,0,sales,164000
11567,46,54,2,144,3,0,sales,73000
11575,69,76,5,222,3,0,sales,55000
11587,69,99,3,198,2,0,technical,117000
11592,10,84,6,261,4,0,accounting,120000
11597,90,100,2,114,5,0,support,196000
11609,99,92,5,213,2,0,hr,153000
11610,49,94,4,175,3,0,sales,100000
11622,95,71,3,251,2,0,hr,74000
11636,30,39,3,193,3,0,IT,62000
11650,77,71,5,250,3,0,sales,111000
11654,92,64,4,259,2,0,sales,103000
11658,67,84,6,250,2,0,sales,66000
11674,74,54,6,113,3,0,technical,109000
11680,73,97,5,217,6,0,support,147000
11695,58,57,5,205,2,0,marketing,203000
11702,91,50,3,178,2,0,product_mng,52000
11715,83,77,3,232,2,0,sales,108000
11721,90,74,3,193,3,0,technical,129000
11726,19,98,5,226,4,0,accounting,67000
11743,74,93,3,204,4,0,marketing,73000
11748,91,100,5,251,6,0,sales,53000
11750,96,86,4,268,3,0,accounting,67000
11753,55,55,5,194,3,0,hr,66000
11768,80,91,3,202,2,0,sales,133000
11771,38,49,2,151,3,0,technical,59000
11776,40,46,2,128,3,0,management,52000
11788,75,52,3,260,3,0,sales,74000
11797,11,84,7,296,4,0,sales,60000
11807,96,82,4,274,3,0,support,115000
11818,87,54,4,211,3,0,technical,111000
11825,87,94,4,260,5,0,hr,57000
11840,45,54,2,142,3,0,hr,108000
11844,90,67,4,233,3,1,sales,141000
11861,81,77,4,239,3,0,sales,118000
11865,46,53,2,147,3,0,sales,74000
11881,10,89,7,291,4,0,support,131000
11889,36,51,2,144,3,0,sales,52000
11899,77,96,3,232,2,0,RandD,55000
11909,11,94,6,276,4,0,sales,62000
11917,58,74,4,180,3,0,product_mng,211000
11920,48,94,3,185,2,0,IT,141000
11930,14,58,3,179,5,0,support,73000
11942,83,68,4,273,2,0,sales,67000
11949,99,98,4,259,3,0,IT,69000
11964,66,75,4,235,3,0,RandD,136000
11980,82,71,3,150,3,0,support,141000
11989,79,89,5,239,5,0,sales,64000
11996,89,87,5,225,5,0,product_mng,53000
12012,60,91,4,214,2,0,IT,126000
12022,64,85,4,265,2,0,accounting,71000
12032,60,70,3,147,2,0,sales,51000
12037,24,87,5,268,5,0,sales,115000
12050,39,51,2,139,3,0,IT,69000
12065,38,59,4,276,2,0,product_mng,54000
12067,96,82,4,201,2,0,sales,213000
12084,79,86,3,126,5,0,support,57000
12095,61,84,5,104,4,0,sales,53000
12096,74,87,5,224,2,0,support,122000
12105,94,49,4,176,8,0,management,121000
12110,92,63,5,224,8,0,sales,62000
12117,39,51,2,129,3,0,IT,73000
12119,66,59,3,145,3,0,hr,137000
12136,48,77,5,250,2,1,RandD,103000
12142,54,44,3,153,2,0,technical,72000
12155,9,80,7,283,5,0,technical,59000
12165,83,73,4,262,2,0,RandD,112000
12170,82,71,3,160,3,0,IT,135000
12182,44,53,2,152,3,0,IT,125000
12186,82,89,4,239,2,0,product_mng,125000
12197,73,88,4,236,3,0,technical,53000
12198,86,93,5,241,5,0,support,57000
12202,61,90,3,263,3,0,IT,134000
12203,70,88,3,166,5,0,technical,58000
12207,84,97,5,256,5,0,support,50000
12222,54,56,4,260,3,0,sales,117000
12234,70,73,4,182,3,0,IT,130000
12242,88,95,3,137,3,0,sales,65000
12248,23,80,5,139,3,0,support,142000
12264,80,77,4,194,3,0,accounting,129000
12271,96,55,4,153,3,0,RandD,100000
12272,15,74,2,176,3,0,sales,61000
12279,47,86,4,169,6,0,IT,60000
12291,51,95,4,258,3,0,hr,118000
12304,67,48,6,107,2,0,hr,52000
12321,93,68,4,196,2,0,support,72000
12327,31,84,7,133,5,0,technical,69000
12333,57,91,3,193,2,0,sales,66000
12339,79,93,5,268,5,0,technical,138000
12355,74,79,5,121,5,1,management,160000
12360,59,79,4,272,3,0,technical,65000
12372,38,54,2,143,3,0,sales,71000
12375,65,82,4,196,2,0,IT,57000
12379,91,57,3,164,3,0,technical,149000
12396,43,53,2,146,3,0,marketing,55000
12410,94,67,4,191,3,0,product_mng,152000
12418,51,73,5,241,3,0,IT,62000
12423,79,61,4,173,2,0,product_mng,68000
12433,77,85,4,189,2,0,sales,52000
12444,20,54,4,149,3,0,accounting,60000
12448,87,48,4,264,3,0,IT,102000
12462,61,82,3,261,4,0,IT,53000
12477,64,64,2,190,3,0,sales,65000
12481,80,51,4,213,3,0,sales,136000
12491,80,65,3,264,4,0,management,164000
12501,81,95,3,204,2,0,product_mng,67000
12506,53,74,3,172,10,1,management,157000
12507,91,82,3,145,3,0,support,136000
12520,41,55,2,151,3,0,sales,54000
12527,65,69,4,153,3,0,product_mng,51000
12540,66,81,3,174,3,0,technical,61000
12554,66,68,3,202,3,0,technical,66000
12565,92,99,3,176,8,0,sales,103000
12566,72,84,4,256,5,0,technical,74000
12580,76,92,3,176,2,0,IT,106000
12594,92,94,3,234,2,0,IT,136000
12607,77,91,5,268,3,0,IT,141000
12612,11,78,6,260,4,0,human_resources,117000
12622,75,70,4,144,4,0,technical,199000
12635,76,87,5,245,5,0,sales,52000
12643,17,57,5,286,3,0,sales,54000
12651,84,60,3,186,3,0,support,112000
12655,57,68,3,102,6,0,technical,115000
12664,51,100,5,196,4,0,sales,133000
12677,56,61,3,224,3,0,management,53000
12691,71,66,3,268,4,0,marketing,162000
12697,73,67,4,153,3,0,IT,199000
12702,14,74,6,160,5,0,technical,108000
12713,81,70,4,219,2,0,hr,125000
12716,87,68,3,257,3,0,technical,74000
12724,84,99,4,267,5,0,product_mng,69000
12733,46,53,3,135,2,0,management,69000
12735,38,69,3,99,3,0,sales,214000
12746,71,53,4,196,2,0,sales,52000
12753,13,76,5,171,5,0,RandD,119000
12763,29,66,3,256,2,0,sales,129000
12774,71,54,3,201,2,0,IT,105000
12778,10,85,6,266,4,0,sales,66000
12789,93,92,5,185,5,0,technical,62000
12801,63,56,4,274,5,0,sales,74000
12812,21,81,4,227,5,0,marketing,104000
12825,37,57,2,155,3,0,support,67000
12837,83,80,4,158,4,0,marketing,121000
12840,89,66,4,252,3,0,technical,127000
12844,9,96,6,296,4,0,technical,50000
12858,73,84,3,216,8,0,management,143000
12861,24,85,4,155,5,0,product_mng,56000
12872,83,83,5,260,5,0,IT,117000
12883,38,50,2,187,2,0,sales,134000
12895,45,46,2,153,3,0,management,71000
12899,78,96,3,202,4,0,marketing,127000
12907,10,93,6,289,4,0,support,63000
12911,36,44,5,155,3,0,technical,105000
12928,70,84,4,184,3,0,sales,126000
12937,52,69,3,144,3,0,sales,141000
12946,62,76,4,163,3,0,sales,195000
12957,19,97,6,269,6,0,hr,141000
12973,16,78,4,280,6,0,technical,204000
12977,69,56,2,214,2,0,sales,68000
12984,11,80,7,296,4,0,sales,56000
12987,78,96,3,217,3,0,marketing,214000
12989,54,52,4,173,2,0,marketing,109000
13002,61,100,4,133,4,0,sales,62000
13014,85,60,4,255,4,0,hr,55000
13022,92,79,5,243,3,0,support,153000
13029,62,53,3,141,3,0,sales,60000
13033,85,89,4,150,3,0,accounting,181000
13036,72,98,3,211,2,0,IT,71000
13047,25,59,4,218,3,0,sales,68000
13055,11,82,6,270,4,0,product_mng,53000
13072,49,71,4,178,8,0,IT,111000
13073,43,54,2,156,3,0,sales,57000
13082,45,46,2,149,3,0,sales,73000
13084,95,96,3,250,3,0,hr,126000
13088,55,93,4,239,4,0,management,50000
13096,80,82,3,178,3,0,support,61000
13107,63,43,2,222,4,0,product_mng,178000
13115,49,42,2,266,3,0,accounting,53000
13123,95,58,3,163,3,0,technical,129000
13131,10,89,7,308,4,0,technical,113000
13137,27,76,4,108,10,0,sales,140000
13146,88,100,3,248,3,0,technical,121000
13149,10,94,7,287,4,0,support,139000
13159,92,94,4,219,5,0,technical,59000
13162,70,68,3,150,3,0,support,69000
13172,16,76,4,223,4,0,technical,64000
13176,87,86,3,196,4,0,sales,60000
13179,44,49,2,145,3,0,sales,52000
13186,82,66,4,238,3,0,hr,53000
13191,45,47,2,146,3,0,sales,108000
13198,99,94,5,151,3,0,product_mng,120000
13209,63,97,5,146,3,0,support,69000
13222,62,54,3,142,2,0,sales,132000
13224,65,76,4,193,2,0,hr,107000
13236,72,64,4,140,2,0,sales,52000
13237,51,95,4,201,3,0,technical,144000
13242,32,69,5,157,4,0,accounting,72000
13248,44,51,2,145,3,0,support,74000
13251,82,90,4,232,3,0,RandD,63000
13263,70,80,5,245,4,0,support,171000
13276,59,92,4,183,2,0,hr,64000
13278,91,98,3,259,4,0,technical,55000
13283,40,55,2,150,3,0,IT,139000
13294,97,63,3,141,3,0,technical,137000
13298,96,72,3,272,3,0,product_mng,68000
13299,77,74,6,247,3,0,management,65000
13302,59,59,4,197,7,0,IT,100000
13314,40,49,2,155,3,0,hr,134000
13325,52,67,3,244,3,0,sales,69000
13326,16,82,5,121,2,0,sales,104000
13329,20,87,3,140,6,0,hr,56000
13332,86,64,3,245,4,0,support,182000
13336,45,48,2,136,3,0,product_mng,141000
13346,10,96,7,301,4,0,hr,71000
13363,21,49,3,253,3,0,hr,72000
13378,10,83,7,302,5,0,IT,132000
13381,9,93,6,308,4,0,RandD,56000
13389,54,50,2,123,4,0,accounting,55000
13392,100,72,5,194,7,0,sales,133000
13395,11,96,7,277,5,0,sales,51000
13405,71,96,3,132,2,0,support,148000
13406,44,45,2,156,3,0,sales,145000
13410,54,37,2,176,2,0,sales,65000
13422,91,84,5,265,5,0,technical,149000
13424,69,77,3,232,2,0,sales,60000
13432,63,49,5,192,2,0,sales,59000
13438,31,56,4,238,2,0,accounting,108000
13452,93,81,3,212,3,0,technical,136000
13462,20,68,5,167,7,0,marketing,147000
13478,72,71,3,135,3,0,technical,70000
13486,98,39,5,158,4,0,product_mng,108000
13493,36,41,3,167,10,0,support,74000
13495,56,43,2,169,3,0,sales,110000
13499,38,55,2,151,3,0,sales,56000
13506,56,71,5,243,3,0,technical,109000
13515,59,83,4,239,4,0,hr,214000
13528,94,69,5,145,2,0,product_mng,148000
13533,69,84,3,253,2,0,technical,149000
13538,10,84,5,298,4,0,IT,53000
13544,44,52,2,149,3,0,marketing,58000
13551,41,46,2,160,3,1,sales,58000
13568,43,51,5,168,4,0,product_mng,134000
13575,57,56,3,241,3,0,technical,153000
13589,63,73,3,272,2,0,product_mng,61000
13606,17,94,5,273,4,0,technical,128000
13623,48,53,3,211,4,0,technical,68000
13636,38,53,2,156,3,0,sales,54000
13640,57,82,4,269,2,0,technical,141000
13655,76,82,4,254,5,0,sales,110000
13672,42,56,2,133,3,0,sales,70000
13679,40,73,4,146,3,0,support,62000
13696,87,81,5,304,5,0,product_mng,64000
13701,84,89,4,245,5,0,support,129000
13702,55,54,5,168,2,0,sales,58000
13705,83,74,4,233,3,0,accounting,149000
13720,71,76,3,175,2,0,sales,121000
13737,68,63,4,148,3,0,RandD,72000
13745,54,64,3,203,4,0,IT,127000
13753,14,88,3,162,4,0,marketing,107000
13762,70,67,6,233,6,0,hr,104000
13774,10,89,6,244,4,0,support,65000
13775,77,90,4,104,5,0,product_mng,73000
13776,51,83,3,136,3,0,marketing,191000
13781,88,89,4,135,3,0,IT,126000
13796,77,97,3,184,3,0,marketing,114000
13805,96,93,6,240,6,0,IT,53000
13813,45,50,2,147,3,0,sales,56000
13829,73,62,4,210,4,0,technical,116000
13832,70,87,3,158,2,0,support,140000
13836,83,36,4,242,3,0,sales,60000
13844,85,79,4,138,2,0,technical,105000
13858,50,60,3,270,3,0,management,135000
13863,97,51,5,215,7,0,management,223000
13873,85,97,4,266,6,0,product_mng,73000
13886,38,86,6,139,6,0,technical,101000
13902,27,86,3,222,5,0,support,103000
13919,84,56,5,224,2,0,support,143000
13927,95,53,3,174,3,0,support,141000
13944,84,50,4,178,2,0,sales,53000
13953,54,68,3,144,5,0,sales,112000
13959,100,81,5,178,2,0,technical,65000
13968,78,55,3,143,3,0,RandD,52000
13982,46,53,2,129,3,0,technical,53000
13989,69,91,6,247,6,0,RandD,104000
14004,60,68,4,271,4,0,technical,64000
14018,98,60,2,249,3,0,technical,73000
14035,74,56,4,190,3,0,accounting,67000
14040,62,92,4,198,2,0,sales,118000
14052,63,78,4,275,3,0,support,55000
14063,72,87,4,184,4,0,support,100000
14071,36,48,2,152,3,0,IT,64000
14085,91,97,4,274,6,0,technical,69000
14091,74,97,4,228,5,0,hr,69000
14106,78,87,3,190,3,0,sales,55000
14118,75,88,4,239,5,0,sales,55000
14129,94,65,4,213,2,0,IT,51000
14135,50,77,3,166,3,0,IT,134000
14146,10,90,7,290,4,0,sales,52000
14147,78,65,3,176,2,0,technical,52000
14155,72,100,5,264,5,0,technical,122000
14169,11,88,7,305,4,0,product_mng,70000
14181,49,91,5,231,3,0,RandD,112000
14193,95,51,3,254,4,0,technical,119000
14209,36,46,2,132,3,0,sales,64000
14221,10,77,6,255,4,0,management,64000
14233,65,55,4,250,2,0,technical,69000
14236,20,72,5,123,2,0,technical,58000
14245,12,61,6,257,3,0,sales,149000
14247,51,63,5,260,2,0,product_mng,222000
14252,9,96,6,268,4,0,technical,111000
14266,30,68,3,229,6,0,support,125000
14281,75,66,5,177,2,0,sales,53000
14293,92,49,3,240,2,0,hr,66000
14306,79,94,4,216,4,0,sales,120000
14323,98,75,5,168,4,0,RandD,105000
14335,59,54,4,176,2,0,technical,120000
14342,11,93,6,294,4,0,sales,140000
14358,91,97,3,167,2,0,support,51000
14364,48,86,5,246,3,0,technical,51000
14374,59,62,3,166,2,0,sales,71000
14385,86,91,4,253,3,0,IT,57000
14398,66,96,4,185,2,0,sales,132000
14402,98,67,4,189,4,0,support,194000
14411,10,93,7,305,4,0,technical,103000
14422,75,55,3,253,6,0,IT,143000
14437,66,89,4,139,3,0,product_mng,129000
14451,74,68,3,242,5,0,support,123000
14460,9,82,6,257,4,0,accounting,125000
14464,16,93,5,210,7,1,management,113000
14479,53,94,4,202,3,0,sales,72000
14486,95,61,3,224,2,0,support,57000
14502,51,83,5,249,4,0,technical,101000
14505,70,48,4,238,3,0,IT,136000
14511,37,86,6,260,3,0,technical,111000
14517,43,45,2,135,3,0,marketing,62000
14525,59,59,3,173,3,0,IT,62000
14527,12,50,5,287,4,0,technical,60000
14533,65,80,6,233,3,1,support,131000
14540,10,84,5,298,4,0,IT,51000
14541,55,65,5,138,2,0,technical,138000
14543,48,100,4,261,3,0,accounting,67000
14547,69,96,5,164,3,0,technical,56000
14557,61,83,4,153,2,0,technical,61000
14561,78,63,4,156,3,0,sales,62000
14576,87,48,5,242,3,0,sales,135000
14585,93,44,5,190,5,0,technical,118000
14593,88,99,5,262,6,0,sales,51000
14601,98,87,5,151,6,0,IT,141000
14602,54,53,4,183,3,0,IT,52000
14604,10,91,6,286,4,0,marketing,62000
14607,56,81,3,145,2,0,product_mng,73000
14616,72,66,3,152,2,0,marketing,51000
14628,65,79,4,241,4,0,IT,144000
14645,18,67,5,285,5,0,accounting,71000
14660,39,38,2,106,3,0,support,135000
14669,93,82,4,175,3,0,IT,71000
14676,96,85,5,211,4,0,support,65000
14691,49,76,4,202,3,0,management,66000
14708,56,59,5,254,4,0,support,180000
14709,94,46,2,230,2,0,support,63000
14715,40,53,2,152,3,0,product_mng,113000
14727,59,73,3,159,3,0,technical,118000
14742,93,90,3,172,3,0,product_mng,107000
14757,44,44,2,141,7,1,management,165000
14773,76,95,4,259,5,0,RandD,69000
14780,74,84,5,249,5,0,product_mng,111000
14786,79,56,6,205,4,0,IT,111000
14797,21,43,5,175,2,0,sales,192000
14809,51,75,4,175,2,0,hr,145000
14822,40,41,3,232,3,0,technical,124000
14825,43,51,2,141,3,0,sales,71000
14832,54,52,3,115,3,0,accounting,62000
14837,79,59,5,197,4,0,technical,109000
14849,74,90,4,156,4,0,hr,141000
14850,48,61,3,251,3,0,support,122000
14864,44,66,3,162,2,0,sales,133000
14871,78,96,5,272,5,0,sales,66000
14874,39,49,2,127,3,0,IT,136000
14882,79,77,3,201,6,0,support,109000
14883,75,83,4,133,4,0,hr,154000
14884,36,51,2,155,3,0,IT,51000
14897,73,80,4,251,2,0,support,52000
14902,76,67,5,243,3,0,sales,54000
14903,60,55,3,177,3,0,accounting,66000
14908,70,97,4,244,3,0,sales,140000
14912,87,93,4,268,2,0,sales,63000
14917,99,64,3,174,4,0,IT,71000
14931,61,77,4,252,2,0,sales,58000
14933,54,60,4,139,5,0,support,52000
14944,44,74,5,253,2,0,accounting,111000
14957,36,51,2,129,3,0,support,63000
14960,81,91,4,229,5,0,support,74000
14972,59,72,3,182,3,0,sales,135000
14985,88,96,4,155,2,0,marketing,128000
14987,14,76,4,142,10,0,management,173000
14992,54,72,3,148,4,0,accounting,142000
14993,75,85,5,240,6,0,marketing,136000
14995,62,56,4,267,4,0,support,121000
15010,98,68,4,154,3,0,sales,59000
15019,99,72,4,136,3,0,R&D,67000
15028,86,82,4,274,2,0,sales,69000
15036,11,97,6,284,4,0,sales,72000
15049,16,70,5,257,4,0,sales,133000
15065,37,53,2,131,3,0,sales,57000
15069,96,85,4,173,3,0,marketing,196000
15082,71,66,5,187,2,0,sales,147000
15097,24,64,5,190,4,0,sales,141000
15099,55,93,4,251,4,0,r&d,55000
15104,11,84,6,287,4,0,accounting,104000
15108,87,55,3,233,3,0,technical,111000
15119,24,91,5,258,6,0,support,65000
15134,73,57,3,146,2,0,product_mng,51000
15148,76,98,2,111,2,0,IT,50000
15152,76,71,6,168,2,0,technical,194000
15166,61,52,3,224,3,0,hr,72000
15172,65,89,5,223,3,0,accounting,113000
15186,35,41,6,244,3,0,technical,57000
15188,84,56,5,97,6,0,technical,54000
15191,55,52,4,168,8,0,support,61000
15195,58,97,5,265,3,0,support,58000
15211,38,77,3,173,5,0,support,131000
15226,20,89,6,244,3,0,RandD,65000
15234,98,79,4,231,4,0,support,134000
15240,94,66,3,236,2,0,hr,191000
15247,71,56,3,198,3,0,sales,115000
15254,10,83,6,292,4,0,support,62000
15256,76,83,5,227,5,0,sales,52000
15266,11,92,6,260,4,0,customer_support,70000
15280,85,50,4,159,2,1,technical,135000
15297,77,88,2,169,3,0,technical,124000
15313,96,85,5,168,2,0,support,67000
15315,53,78,5,198,3,0,technical,60000
15325,73,92,3,199,3,0,management,109000
15338,77,87,3,207,4,0,sales,50000
15346,40,49,2,155,3,0,hr,110000
15353,65,88,4,173,3,0,management,124000
15367,71,96,4,161,3,0,support,59000
15371,91,83,4,235,3,0,technical,73000
15382,34,41,2,141,3,0,technical,135000
15390,11,80,6,285,4,0,accounting,118000
15399,54,68,4,183,2,0,support,63000
15409,44,48,2,146,3,0,support,60000
15418,91,71,5,156,3,0,sales,71000
15424,92,97,4,199,3,0,support,58000
15426,77,85,4,189,2,0,sales,63000
15437,72,86,4,191,2,0,RandD,52000
15446,59,66,3,186,3,0,sales,109000
15455,52,69,5,208,8,0,RandD,58000
15468,86,85,2,195,4,0,support,138000
15475,10,84,6,309,4,0,support,65000
15483,80,51,4,141,3,0,sales,119000
15489,53,92,4,223,3,0,technical,55000
15503,70,50,3,251,2,0,technical,139000
15512,63,71,5,141,2,0,RandD,136000
15523,59,68,4,273,2,0,technical,56000
15538,10,89,5,270,4,0,IT,127000
15549,73,99,5,241,5,0,sales,50000
15557,87,57,4,175,2,0,technical,149000
15571,11,93,6,290,4,0,IT,113000
15574,96,100,4,167,2,0,technical,65000
15586,45,57,2,134,3,0,sales,64000
15601,46,50,2,156,3,0,technical,132000
15618,37,49,2,151,3,0,technical,194000
15631,100,85,4,156,3,0,sales,58000
15643,20,75,3,235,4,0,technical,171000
15645,83,57,2,222,2,0,sales,105000
15657,64,51,4,247,2,0,support,65000
15664,48,64,4,146,2,0,marketing,52000
15672,32,73,3,180,6,0,support,63000
15679,91,54,3,210,2,0,marketing,63000
15692,51,51,5,259,4,0,sales,69000
15699,41,52,2,136,3,0,technical,72000
15704,40,56,2,148,3,0,technical,141000
15707,95,66,4,223,10,0,IT,63000
15715,52,78,4,206,2,0,marketing,141000
15731,95,75,4,151,3,0,product_mng,118000
15744,74,87,3,155,3,0,technical,131000
15751,18,49,5,250,5,0,RandD,113000
15761,85,56,3,159,3,0,hr,126000
15768,99,91,3,241,2,0,sales,169000
15772,64,72,4,253,4,0,RandD,165000
15776,38,57,2,140,3,0,support,62000
15791,9,82,6,257,4,0,accounting,139000
15806,66,57,4,161,7,1,management,129000
